sep=;
Time of day;Time (s);LabSmith_4AM01:  1:P23037 (kPa); 1:Comp. Temp (C); 2:P23038 (kPa); 2:Comp. Temp (C);
13:22:03;260.093;47.291;24.228;30.792;24.777;
13:22:04;260.609;44.987;24.215;28.969;24.773;
13:22:04;261.109;47.201;24.215;30.873;24.773;
13:22:05;261.625;45.319;24.215;29.510;24.773;
13:22:05;262.125;48.965;24.215;31.615;24.773;
13:22:06;262.64;46.907;24.224;30.024;24.775;
13:22:06;263.14;47.865;24.224;31.406;24.775;
13:22:07;263.656;47.357;24.213;30.911;24.771;
13:22:07;264.156;45.810;24.213;29.080;24.771;
13:22:08;264.656;46.811;24.225;29.742;24.771;
13:22:08;265.172;47.067;24.225;30.183;24.771;
13:22:09;265.672;43.971;24.225;28.541;24.771;
13:22:10;266.187;46.232;24.225;30.527;24.771;
13:22:10;266.687;45.239;24.213;29.862;24.768;
13:22:11;267.203;47.537;24.213;30.898;24.768;
13:22:11;267.703;47.248;24.219;30.675;24.768;
13:22:12;268.218;43.420;24.219;28.408;24.768;
13:22:12;268.718;45.033;24.219;28.466;24.768;
13:22:13;269.234;46.738;24.219;30.335;24.768;
13:22:13;269.734;44.388;24.209;28.492;24.764;
13:22:14;270.234;43.818;24.209;28.733;24.764;
13:22:14;270.75;46.978;24.215;30.280;24.765;
13:22:15;271.265;47.820;24.215;30.740;24.765;
13:22:15;271.765;47.430;24.203;31.131;24.762;
13:22:16;272.281;45.509;24.203;28.989;24.762;
13:22:16;272.781;44.432;24.203;28.479;24.762;
13:22:17;273.297;45.646;24.203;29.879;24.762;
13:22:17;273.797;45.815;24.210;29.458;24.764;
13:22:18;274.312;47.334;24.210;30.242;24.764;
13:22:18;274.812;45.704;24.194;30.131;24.758;
13:22:19;275.328;47.278;24.194;31.279;24.758;
13:22:19;275.828;46.729;24.194;29.923;24.758;
13:22:20;276.343;47.468;24.194;31.201;24.758;
13:22:20;276.843;46.342;24.199;30.333;24.760;
13:22:21;277.359;43.659;24.199;28.287;24.760;
13:22:21;277.859;45.031;24.182;28.677;24.758;
13:22:22;278.375;46.274;24.182;30.169;24.758;
13:22:22;278.875;43.864;24.190;28.676;24.757;
13:22:23;279.39;46.649;24.190;30.569;24.757;
13:22:23;279.89;47.316;24.190;30.223;24.757;
13:22:24;280.406;46.910;24.190;29.952;24.757;
13:22:24;280.922;46.687;24.180;30.649;24.755;
13:22:25;281.422;47.363;24.180;30.789;24.755;
13:22:25;281.937;46.385;24.187;30.205;24.756;
13:22:26;282.437;47.553;24.187;30.645;24.756;
13:22:26;282.953;47.186;24.187;30.501;24.756;
13:22:27;283.453;46.961;24.187;29.613;24.756;
13:22:27;283.953;48.873;24.181;31.517;24.756;
13:22:28;284.468;48.421;24.181;31.412;24.756;
13:22:28;284.968;48.470;24.184;31.843;24.753;
13:22:29;285.484;48.545;24.184;31.226;24.753;
13:22:29;285.984;47.404;24.184;30.507;24.753;
13:22:30;286.5;46.423;24.184;29.669;24.753;
13:22:30;287;46.829;24.182;29.760;24.753;
13:22:31;287.515;45.275;24.182;29.755;24.753;
13:22:31;288.015;48.710;24.181;31.226;24.753;
13:22:32;288.531;49.381;24.181;31.384;24.753;
13:22:32;289.031;48.648;24.178;31.862;24.753;
13:22:33;289.531;47.672;24.178;30.096;24.753;
13:22:33;290.047;46.924;24.178;30.035;24.753;
13:22:34;290.547;47.076;24.178;30.794;24.753;
13:22:34;291.062;47.649;24.175;30.404;24.751;
13:22:35;291.578;45.663;24.175;30.062;24.751;
13:22:35;292.078;49.688;24.172;31.969;24.750;
13:22:36;292.593;48.624;24.172;31.075;24.750;
13:22:36;293.093;49.471;24.172;32.384;24.750;
13:22:37;293.593;48.717;24.172;30.804;24.750;
13:22:37;294.109;48.939;24.170;32.134;24.748;
13:22:38;294.609;46.368;24.170;29.709;24.748;
13:22:38;295.125;48.940;24.163;31.496;24.746;
13:22:39;295.625;45.202;24.163;29.430;24.746;
13:22:39;296.14;48.395;24.163;30.723;24.742;
13:22:40;296.64;49.357;24.163;32.158;24.742;
13:22:40;297.156;50.109;24.163;32.841;24.742;
13:22:41;297.672;49.814;24.163;31.754;24.742;
13:22:41;298.172;49.666;24.154;32.012;24.741;
13:22:42;298.672;47.892;24.154;30.242;24.741;
13:22:43;299.187;48.307;24.157;31.747;24.740;
13:22:43;299.703;47.253;24.157;30.151;24.740;
13:22:44;300.203;48.324;24.157;31.778;24.740;
13:22:44;300.703;49.110;24.157;31.426;24.740;
13:22:45;301.218;48.329;24.157;31.447;24.740;
13:22:45;301.718;50.019;24.145;31.420;24.737;
13:22:46;302.234;48.802;24.145;31.232;24.737;
13:22:46;302.734;48.668;24.151;30.647;24.737;
13:22:47;303.234;47.898;24.151;31.317;24.737;
13:22:47;303.734;48.888;24.141;31.868;24.734;
13:22:48;304.25;49.411;24.141;32.140;24.734;
13:22:48;304.75;49.321;24.141;31.182;24.734;
13:22:49;305.265;50.815;24.141;32.638;24.734;
13:22:49;305.765;50.710;24.157;33.472;24.733;
13:22:50;306.281;51.141;24.157;32.574;24.733;
13:22:50;306.781;49.373;24.146;32.469;24.730;
13:22:51;307.281;48.991;24.146;31.172;24.730;
13:22:51;307.781;49.159;24.153;31.913;24.733;
13:22:52;308.297;47.365;24.153;29.923;24.733;
13:22:52;308.797;49.403;24.153;32.310;24.733;
13:22:53;309.312;49.268;24.153;32.355;24.733;
13:22:53;309.812;50.331;24.141;32.175;24.731;
13:22:54;310.328;50.275;24.141;32.961;24.731;
13:22:54;310.828;48.394;24.142;31.448;24.730;
13:22:55;311.328;47.777;24.142;30.597;24.730;
13:22:55;311.843;48.783;24.142;31.457;24.730;
13:22:56;312.343;48.057;24.142;30.377;24.730;
13:22:56;312.859;48.312;24.137;30.657;24.727;
13:22:57;313.359;48.800;24.137;32.146;24.727;
13:22:57;313.875;48.885;24.133;31.057;24.725;
13:22:58;314.375;49.498;24.133;32.463;24.725;
13:22:58;314.89;48.998;24.133;32.396;24.725;
13:22:59;315.39;49.285;24.131;31.649;24.722;
13:22:59;315.906;46.490;24.131;29.357;24.722;
13:23:00;316.406;46.152;24.131;29.084;24.722;
13:23:00;316.922;47.395;24.131;30.732;24.722;
13:23:01;317.422;45.156;24.121;29.759;24.719;
13:23:01;317.937;49.191;24.121;31.235;24.719;
13:23:02;318.453;49.982;24.127;32.697;24.717;
13:23:02;318.953;50.718;24.127;32.941;24.717;
13:23:03;319.453;46.868;24.127;30.976;24.717;
13:23:03;319.953;49.419;24.127;31.996;24.717;
13:23:04;320.468;48.003;24.114;30.457;24.715;
13:23:04;320.984;46.322;24.114;30.154;24.715;
13:23:05;321.484;48.712;24.126;31.631;24.715;
13:23:05;322;47.490;24.126;30.878;24.715;
13:23:06;322.5;49.141;24.121;31.686;24.711;
13:23:06;323.015;49.376;24.121;31.428;24.711;
13:23:07;323.515;50.106;24.121;32.065;24.711;
13:23:07;324.015;47.599;24.121;31.288;24.711;
13:23:08;324.531;47.692;24.130;31.116;24.715;
13:23:08;325.047;47.480;24.130;31.133;24.715;
13:23:09;325.547;46.865;24.119;30.036;24.712;
13:23:09;326.047;49.392;24.119;31.068;24.712;
13:23:10;326.562;50.298;24.119;32.001;24.712;
13:23:10;327.078;49.344;24.119;32.068;24.712;
13:23:11;327.578;50.392;24.117;31.671;24.712;
13:23:11;328.093;50.231;24.117;32.946;24.712;
13:23:12;328.593;49.550;24.115;32.478;24.711;
13:23:12;329.093;50.108;24.115;32.364;24.711;
13:23:13;329.609;49.979;24.105;32.497;24.710;
13:23:13;330.109;49.059;24.105;31.147;24.710;
13:23:14;330.625;51.195;24.105;32.450;24.710;
13:23:14;331.125;51.226;24.105;33.571;24.710;
13:23:15;331.625;51.530;24.114;33.181;24.711;
13:23:15;332.125;50.933;24.114;32.665;24.711;
13:23:16;332.625;49.335;24.113;32.748;24.708;
13:23:16;333.14;49.444;24.113;31.794;24.708;
13:23:17;333.64;47.098;24.113;30.913;24.708;
13:23:17;334.14;48.673;24.120;30.394;24.712;
13:23:18;334.64;50.340;24.120;31.612;24.712;
13:23:18;335.156;50.794;24.120;33.150;24.712;
13:23:19;335.672;50.743;24.120;33.299;24.712;
13:23:19;336.172;51.364;24.110;33.220;24.708;
13:23:20;336.672;49.444;24.110;32.196;24.708;
13:23:21;337.187;47.941;24.106;31.415;24.709;
13:23:21;337.703;48.294;24.106;30.862;24.709;
13:23:22;338.203;45.511;24.106;29.482;24.709;
13:23:22;338.703;48.237;24.106;30.653;24.709;
13:23:23;339.218;49.054;24.107;31.366;24.706;
13:23:23;339.718;49.473;24.107;32.191;24.706;
13:23:24;340.234;50.163;24.095;32.311;24.705;
13:23:24;340.734;47.901;24.095;30.649;24.705;
13:23:25;341.25;47.609;24.115;31.245;24.703;
13:23:25;341.75;45.175;24.115;29.899;24.703;
13:23:26;342.265;44.112;24.115;29.086;24.703;
13:23:26;342.765;47.042;24.115;29.870;24.703;
13:23:27;343.281;48.289;24.106;30.648;24.701;
13:23:27;343.797;48.425;24.106;31.678;24.701;
13:23:28;344.312;46.980;24.109;30.190;24.702;
13:23:28;344.812;47.607;24.109;30.007;24.702;
13:23:29;345.312;47.102;24.103;30.562;24.699;
13:23:29;345.812;48.153;24.103;31.230;24.699;
13:23:30;346.328;47.216;24.103;30.934;24.699;
13:23:30;346.828;47.329;24.103;30.262;24.699;
13:23:31;347.328;47.705;24.103;31.453;24.699;
13:23:31;347.843;48.018;24.095;30.124;24.696;
13:23:32;348.359;49.323;24.095;32.245;24.696;
13:23:32;348.875;48.454;24.100;31.736;24.692;
13:23:33;349.39;48.987;24.100;31.579;24.692;
13:23:33;349.89;46.870;24.100;29.900;24.692;
13:23:34;350.39;47.731;24.100;31.343;24.692;
13:23:34;350.906;48.266;24.090;31.379;24.688;
13:23:35;351.406;47.812;24.090;30.950;24.688;
13:23:35;351.922;46.224;24.107;29.609;24.688;
13:23:36;352.422;48.606;24.107;31.205;24.688;
13:23:36;352.937;48.564;24.096;32.029;24.682;
13:23:37;353.437;49.272;24.096;32.059;24.682;
13:23:37;353.937;48.624;24.096;30.966;24.682;
13:23:38;354.453;48.599;24.096;30.963;24.682;
13:23:38;354.953;48.009;24.094;31.359;24.683;
13:23:39;355.453;46.614;24.094;29.357;24.683;
13:23:39;355.968;46.570;24.091;29.967;24.678;
13:23:40;356.484;47.421;24.091;31.076;24.678;
13:23:40;356.984;48.600;24.080;30.567;24.673;
13:23:41;357.484;50.206;24.080;31.928;24.673;
13:23:41;357.984;49.665;24.080;32.472;24.673;
13:23:42;358.5;49.716;24.080;32.250;24.673;
13:23:42;359;48.642;24.094;31.837;24.673;
13:23:43;359.515;48.149;24.094;31.395;24.673;
13:23:43;360.015;49.073;24.094;31.922;24.673;
13:23:44;360.515;48.329;24.089;31.539;24.670;
13:23:44;361.031;48.780;24.089;31.619;24.670;
13:23:45;361.531;48.852;24.089;30.898;24.670;
13:23:45;362.047;48.952;24.089;30.812;24.670;
13:23:46;362.562;49.340;24.090;30.807;24.670;
13:23:46;363.062;49.394;24.090;32.062;24.670;
13:23:47;363.562;48.545;24.086;31.636;24.666;
13:23:47;364.078;47.356;24.086;29.763;24.666;
13:23:48;364.593;47.947;24.075;31.412;24.664;
13:23:48;365.093;47.702;24.075;31.176;24.664;
13:23:49;365.609;48.787;24.075;31.439;24.664;
13:23:49;366.109;49.000;24.075;32.089;24.664;
13:23:50;366.625;49.393;24.085;32.123;24.662;
13:23:50;367.125;48.382;24.085;31.895;24.662;
13:23:51;367.64;48.807;24.082;31.715;24.660;
13:23:51;368.14;47.537;24.082;30.766;24.660;
13:23:52;368.656;46.780;24.082;29.718;24.660;
13:23:52;369.156;47.232;24.082;29.768;24.660;
13:23:53;369.672;48.993;24.087;32.407;24.663;
13:23:53;370.172;48.721;24.087;32.206;24.663;
13:23:54;370.687;48.185;24.079;30.887;24.659;
13:23:55;371.203;48.768;24.079;31.066;24.659;
13:23:55;371.703;48.929;24.073;32.391;24.659;
13:23:56;372.218;49.320;24.073;32.181;24.659;
13:23:56;372.718;47.888;24.073;31.201;24.659;
13:23:57;373.218;47.244;24.073;30.707;24.659;
13:23:57;373.734;49.197;24.076;31.534;24.658;
13:23:58;374.234;47.280;24.076;30.196;24.658;
13:23:58;374.734;48.391;24.065;31.894;24.654;
13:23:59;375.234;49.116;24.065;31.031;24.654;
13:23:59;375.734;48.217;24.073;30.921;24.652;
13:24:00;376.25;48.366;24.073;30.753;24.652;
13:24:00;376.75;47.591;24.073;31.374;24.652;
13:24:01;377.25;48.335;24.073;31.432;24.652;
13:24:01;377.765;48.978;24.073;31.699;24.652;
13:24:02;378.265;47.297;24.064;30.935;24.650;
13:24:02;378.781;48.545;24.064;31.683;24.650;
13:24:03;379.281;48.533;24.080;31.426;24.652;
13:24:03;379.797;50.622;24.080;32.598;24.652;
13:24:04;380.297;47.404;24.080;30.977;24.652;
13:24:04;380.797;47.990;24.080;31.179;24.652;
13:24:05;381.297;49.010;24.068;32.087;24.649;
13:24:05;381.812;47.166;24.068;31.109;24.649;
13:24:06;382.312;48.671;24.076;31.565;24.650;
13:24:06;382.828;47.247;24.076;30.132;24.650;
13:24:07;383.328;49.545;24.066;31.569;24.647;
13:24:07;383.828;49.772;24.066;32.814;24.647;
13:24:08;384.343;51.014;24.066;32.271;24.647;
13:24:08;384.843;49.442;24.066;31.167;24.647;
13:24:09;385.359;47.121;24.069;30.360;24.648;
13:24:09;385.859;47.262;24.069;29.896;24.648;
13:24:10;386.375;46.769;24.062;29.429;24.644;
13:24:10;386.875;48.179;24.062;30.362;24.644;
13:24:11;387.39;50.183;24.062;32.322;24.644;
13:24:11;387.89;48.060;24.062;30.597;24.644;
13:24:12;388.39;48.802;24.061;30.656;24.646;
13:24:12;388.89;49.719;24.061;31.303;24.646;
13:24:13;389.406;50.073;24.059;32.261;24.643;
13:24:13;389.906;47.513;24.059;30.294;24.643;
13:24:14;390.422;47.021;24.057;29.834;24.644;
13:24:14;390.922;47.625;24.057;30.085;24.644;
13:24:15;391.422;49.407;24.057;32.013;24.644;
13:24:15;391.922;46.868;24.057;30.449;24.644;
13:24:16;392.437;49.410;24.057;31.565;24.644;
13:24:16;392.953;50.425;24.056;32.818;24.641;
13:24:17;393.453;49.765;24.056;32.524;24.641;
13:24:17;393.953;48.745;24.050;32.123;24.641;
13:24:18;394.453;46.188;24.050;29.436;24.641;
13:24:18;394.953;48.214;24.050;31.461;24.640;
13:24:19;395.468;46.550;24.050;30.474;24.640;
13:24:19;395.968;48.741;24.050;30.873;24.640;
13:24:20;396.468;48.636;24.050;31.097;24.640;
13:24:20;396.984;50.563;24.040;32.095;24.641;
13:24:21;397.484;50.958;24.040;33.103;24.641;
13:24:21;398;49.817;24.044;32.683;24.640;
13:24:22;398.515;48.359;24.044;31.591;24.640;
13:24:22;399.031;47.847;24.044;31.745;24.640;
13:24:23;399.547;49.237;24.044;31.941;24.640;
13:24:23;400.047;47.528;24.031;30.769;24.638;
13:24:24;400.562;48.861;24.031;31.145;24.638;
13:24:24;401.062;51.171;24.041;32.785;24.637;
13:24:25;401.578;50.684;24.041;31.851;24.637;
13:24:25;402.078;49.828;24.034;31.642;24.634;
13:24:26;402.578;47.999;24.034;30.695;24.634;
13:24:26;403.078;47.832;24.034;30.166;24.634;
13:24:27;403.593;49.412;24.034;32.271;24.634;
13:24:27;404.093;49.423;24.044;32.107;24.637;
13:24:28;404.593;49.690;24.044;31.301;24.637;
13:24:28;405.109;50.558;24.033;32.987;24.632;
13:24:29;405.625;50.621;24.033;33.122;24.632;
13:24:29;406.125;50.297;24.033;32.901;24.632;
13:24:30;406.64;48.950;24.035;31.929;24.633;
13:24:30;407.14;48.040;24.035;31.493;24.633;
13:24:31;407.656;47.440;24.035;31.401;24.633;
13:24:31;408.156;46.568;24.035;29.921;24.633;
13:24:32;408.656;49.391;24.027;32.180;24.630;
13:24:32;409.172;49.954;24.027;32.621;24.630;
13:24:33;409.687;49.634;24.025;31.403;24.630;
13:24:34;410.187;49.747;24.025;31.802;24.630;
13:24:34;410.703;50.047;24.025;31.958;24.630;
13:24:35;411.218;49.485;24.025;32.212;24.630;
13:24:35;411.718;49.127;24.022;31.847;24.627;
13:24:36;412.218;47.229;24.022;30.935;24.627;
13:24:36;412.734;47.750;24.013;31.205;24.625;
13:24:37;413.25;49.623;24.013;32.051;24.625;
13:24:37;413.75;49.993;24.019;32.918;24.624;
13:24:38;414.265;50.167;24.019;32.635;24.624;
13:24:38;414.765;49.166;24.019;30.851;24.624;
13:24:39;415.265;46.948;24.019;30.244;24.624;
13:24:39;415.781;45.120;24.009;29.494;24.622;
13:24:40;416.281;46.911;24.009;29.666;24.622;
13:24:40;416.781;48.651;24.027;31.389;24.623;
13:24:41;417.297;48.449;24.027;32.078;24.623;
13:24:41;417.797;49.617;24.027;31.641;24.623;
13:24:42;418.312;51.480;24.027;33.457;24.623;
13:24:42;418.828;49.430;24.016;31.431;24.622;
13:24:43;419.328;50.674;24.016;32.845;24.622;
13:24:43;419.828;49.122;24.020;32.248;24.625;
13:24:44;420.343;49.213;24.020;32.105;24.625;
13:24:44;420.843;49.807;24.009;32.298;24.622;
13:24:45;421.343;49.896;24.009;32.551;24.622;
13:24:45;421.843;50.897;24.009;32.231;24.622;
13:24:46;422.359;51.126;24.009;33.510;24.622;
13:24:46;422.859;52.124;24.009;33.205;24.622;
13:24:47;423.375;51.248;24.005;33.380;24.623;
13:24:47;423.875;50.943;24.005;33.121;24.623;
13:24:48;424.375;49.275;24.001;32.255;24.619;
13:24:48;424.875;48.902;24.001;31.325;24.619;
13:24:49;425.39;49.498;24.001;31.367;24.619;
13:24:49;425.906;49.751;24.001;32.730;24.619;
13:24:50;426.406;51.174;23.991;32.897;24.618;
13:24:50;426.922;49.825;23.991;31.719;24.618;
13:24:51;427.422;50.047;23.995;31.495;24.617;
13:24:51;427.937;49.059;23.995;30.860;24.617;
13:24:52;428.437;48.495;23.983;30.545;24.613;
13:24:52;428.937;48.401;23.983;30.686;24.613;
13:24:53;429.453;49.752;23.983;31.441;24.613;
13:24:53;429.968;48.481;23.983;30.975;24.613;
13:24:54;430.468;50.225;23.991;31.802;24.612;
13:24:54;430.968;50.289;23.991;32.851;24.612;
13:24:55;431.484;50.698;23.984;33.125;24.608;
13:24:55;432;48.922;23.984;31.935;24.608;
13:24:56;432.5;49.060;23.999;32.083;24.609;
13:24:56;433;47.731;23.999;30.139;24.609;
13:24:57;433.5;47.756;23.999;30.158;24.609;
13:24:57;434;49.812;23.999;31.734;24.609;
13:24:58;434.515;50.765;23.999;32.972;24.609;
13:24:58;435.015;51.469;23.989;33.850;24.607;
13:24:59;435.515;51.767;23.989;33.733;24.607;
13:24:59;436.031;47.552;23.993;30.923;24.608;
13:25:00;436.531;46.920;23.993;30.471;24.608;
13:25:00;437.047;47.353;23.993;31.053;24.608;
13:25:01;437.562;48.246;23.993;30.652;24.608;
13:25:01;438.062;49.558;23.985;32.461;24.605;
13:25:02;438.562;49.862;23.985;32.550;24.605;
13:25:02;439.062;49.619;23.983;31.259;24.606;
13:25:03;439.578;48.799;23.983;31.004;24.606;
13:25:03;440.093;47.873;23.981;30.554;24.604;
13:25:04;440.593;46.009;23.981;30.111;24.604;
13:25:04;441.109;48.684;23.981;30.604;24.604;
13:25:05;441.625;46.954;23.981;29.896;24.604;
13:25:05;442.125;45.597;23.973;29.881;24.603;
13:25:06;442.64;48.171;23.973;30.721;24.603;
13:25:06;443.14;49.064;23.977;32.373;24.601;
13:25:07;443.656;48.589;23.977;30.744;24.601;
13:25:07;444.156;49.086;23.966;32.076;24.601;
13:25:08;444.672;49.198;23.966;31.715;24.601;
13:25:08;445.187;47.796;23.966;30.799;24.601;
13:25:09;445.687;46.243;23.966;29.883;24.601;
13:25:10;446.203;48.696;23.974;30.655;24.602;
13:25:10;446.703;50.831;23.974;32.959;24.602;
13:25:11;447.203;49.696;23.964;32.639;24.600;
13:25:11;447.703;50.251;23.964;32.910;24.600;
13:25:12;448.218;50.603;23.964;32.828;24.600;
13:25:12;448.718;49.900;23.964;32.474;24.600;
13:25:13;449.218;49.293;23.980;32.132;24.600;
13:25:13;449.734;50.362;23.980;32.710;24.600;
13:25:14;450.234;49.172;23.980;31.373;24.600;
13:25:14;450.734;50.032;23.971;32.516;24.598;
13:25:15;451.234;51.106;23.971;32.279;24.598;
13:25:15;451.734;50.435;23.979;32.238;24.601;
13:25:16;452.25;51.111;23.979;33.901;24.601;
13:25:16;452.765;50.259;23.979;33.043;24.601;
13:25:17;453.281;50.611;23.979;33.102;24.601;
13:25:17;453.797;50.840;23.967;32.828;24.600;
13:25:18;454.297;48.813;23.967;31.259;24.600;
13:25:18;454.797;50.073;23.966;32.576;24.601;
13:25:19;455.297;47.667;23.966;31.168;24.601;
13:25:19;455.812;50.057;23.966;31.419;24.601;
13:25:20;456.312;50.402;23.966;31.904;24.601;
13:25:20;456.812;49.126;23.961;32.129;24.597;
13:25:21;457.328;50.167;23.961;32.357;24.597;
13:25:21;457.843;49.408;23.952;32.156;24.597;
13:25:22;458.343;47.564;23.952;30.443;24.597;
13:25:22;458.843;49.335;23.954;31.037;24.596;
13:25:23;459.359;51.123;23.954;32.833;24.596;
13:25:23;459.875;51.239;23.954;33.087;24.596;
13:25:24;460.375;50.792;23.954;32.655;24.596;
13:25:24;460.89;49.919;23.943;31.757;24.594;
13:25:25;461.39;48.267;23.943;30.507;24.594;
13:25:25;461.906;49.641;23.950;32.099;24.592;
13:25:26;462.406;49.910;23.950;32.334;24.592;
13:25:26;462.922;50.794;23.950;32.649;24.592;
13:25:27;463.422;48.226;23.950;31.019;24.592;
13:25:27;463.922;49.808;23.940;32.907;24.589;
13:25:28;464.437;48.022;23.940;31.605;24.589;
13:25:28;464.953;49.035;23.957;30.892;24.592;
13:25:29;465.453;48.898;23.957;30.898;24.592;
13:25:29;465.953;49.098;23.947;31.379;24.589;
13:25:30;466.468;49.674;23.947;32.105;24.589;
13:25:30;466.984;49.791;23.947;31.285;24.589;
13:25:31;467.484;50.388;23.947;31.903;24.589;
13:25:31;468;50.275;23.956;33.091;24.593;
13:25:32;468.515;50.071;23.956;32.587;24.593;
13:25:32;469.015;50.052;23.946;32.169;24.592;
13:25:33;469.531;49.131;23.946;31.867;24.592;
13:25:33;470.031;49.125;23.946;31.706;24.592;
13:25:34;470.547;49.368;23.947;31.406;24.594;
13:25:34;471.062;50.027;23.947;32.352;24.594;
13:25:35;471.562;50.743;23.947;32.597;24.594;
13:25:35;472.062;50.981;23.947;32.662;24.594;
13:25:36;472.578;50.517;23.945;31.949;24.592;
13:25:36;473.093;49.428;23.945;31.466;24.592;
13:25:37;473.609;50.801;23.943;33.019;24.594;
13:25:37;474.109;50.668;23.943;32.405;24.594;
13:25:38;474.625;49.675;23.943;32.765;24.594;
13:25:38;475.125;50.811;23.943;33.014;24.594;
13:25:39;475.625;49.674;23.944;32.348;24.593;
13:25:39;476.14;50.075;23.944;31.836;24.593;
13:25:40;476.64;51.586;23.936;33.524;24.595;
13:25:40;477.156;51.060;23.936;32.475;24.595;
13:25:41;477.656;47.754;23.943;31.629;24.594;
13:25:41;478.172;49.204;23.943;31.131;24.594;
13:25:42;478.672;50.175;23.943;32.014;24.594;
13:25:43;479.187;49.778;23.943;32.477;24.594;
13:25:43;479.703;50.453;23.934;33.341;24.594;
13:25:44;480.203;51.627;23.934;33.417;24.594;
13:25:44;480.718;49.952;23.943;31.447;24.597;
13:25:45;481.234;48.888;23.943;31.496;24.597;
13:25:45;481.734;50.790;23.943;32.834;24.597;
13:25:46;482.25;50.686;23.943;32.634;24.597;
13:25:46;482.75;50.515;23.933;32.520;24.596;
13:25:47;483.25;47.781;23.933;30.673;24.596;
13:25:47;483.75;51.064;23.946;33.529;24.599;
13:25:48;484.265;50.762;23.946;33.457;24.599;
13:25:48;484.781;52.390;23.942;34.042;24.598;
13:25:49;485.281;50.809;23.942;32.997;24.598;
13:25:49;485.781;49.479;23.942;32.477;24.598;
13:25:50;486.281;50.648;23.942;32.733;24.598;
13:25:50;486.781;50.908;23.942;32.235;24.598;
13:25:51;487.297;48.913;23.954;31.334;24.605;
13:25:51;487.812;49.999;23.954;32.048;24.605;
13:25:52;488.312;50.915;23.946;32.527;24.603;
13:25:52;488.812;50.016;23.946;32.574;24.603;
13:25:53;489.312;49.718;23.949;31.245;24.609;
13:25:53;489.828;49.095;23.949;32.126;24.609;
13:25:54;490.328;49.579;23.949;31.710;24.609;
13:25:54;490.843;47.993;23.949;31.892;24.609;
13:25:55;491.343;48.602;23.943;32.129;24.607;
13:25:55;491.859;47.912;23.943;31.245;24.607;
13:25:56;492.359;49.377;23.941;32.234;24.610;
13:25:56;492.859;49.317;23.941;32.107;24.610;
13:25:57;493.375;50.293;23.941;32.444;24.610;
13:25:57;493.875;48.090;23.941;31.363;24.610;
13:25:58;494.375;48.525;23.941;31.687;24.610;
13:25:58;494.875;48.117;23.941;31.353;24.610;
13:25:59;495.39;48.129;23.932;31.360;24.611;
13:25:59;495.89;47.661;23.932;29.872;24.611;
13:26:00;496.406;47.693;23.938;30.213;24.611;
13:26:00;496.906;49.536;23.938;32.478;24.611;
13:26:01;497.422;50.310;23.938;32.357;24.611;
13:26:01;497.937;48.292;23.938;31.377;24.611;
13:26:02;498.437;48.047;23.927;31.749;24.610;
13:26:02;498.953;48.585;23.927;30.839;24.610;
13:26:03;499.453;48.212;23.941;31.170;24.614;
13:26:03;499.968;47.975;23.941;31.200;24.614;
13:26:04;500.468;48.227;23.941;31.308;24.614;
13:26:04;500.968;47.798;23.941;30.631;24.614;
13:26:05;501.484;48.467;23.935;30.786;24.612;
13:26:05;501.984;48.281;23.935;31.462;24.612;
13:26:06;502.484;49.132;23.945;31.226;24.616;
13:26:06;502.984;48.647;23.945;31.302;24.616;
13:26:07;503.5;48.195;23.945;30.988;24.616;
13:26:07;504;47.432;23.935;30.770;24.616;
13:26:08;504.515;46.631;23.935;29.967;24.616;
13:26:08;505.031;45.290;23.935;29.689;24.616;
13:26:09;505.531;48.381;23.935;30.670;24.616;
13:26:09;506.047;49.637;23.934;31.311;24.617;
13:26:10;506.562;47.572;23.934;30.297;24.617;
13:26:10;507.062;47.383;23.931;31.019;24.616;
13:26:11;507.578;46.921;23.931;31.086;24.616;
13:26:11;508.078;46.937;23.921;30.764;24.618;
13:26:12;508.578;48.541;23.921;31.541;24.618;
13:26:12;509.093;47.529;23.921;30.035;24.618;
13:26:13;509.593;48.369;23.921;31.695;24.618;
13:26:13;510.109;48.626;23.924;31.935;24.617;
13:26:14;510.609;48.437;23.924;31.605;24.617;
13:26:14;511.109;48.315;23.912;30.710;24.618;
13:26:15;511.625;45.264;23.912;28.916;24.618;
13:26:15;512.14;45.379;23.912;28.885;24.618;
13:26:16;512.64;45.852;23.912;30.268;24.618;
13:26:16;513.14;45.572;23.931;30.174;24.619;
13:26:17;513.64;46.205;23.931;30.615;24.619;
13:26:17;514.14;47.357;23.921;31.457;24.620;
13:26:18;514.656;48.269;23.921;30.643;24.620;
13:26:18;515.172;46.622;23.923;30.552;24.622;
13:26:19;515.687;44.085;23.923;28.823;24.622;
13:26:20;516.187;46.541;23.923;29.643;24.622;
13:26:20;516.703;45.526;23.923;29.643;24.622;
13:26:21;517.218;45.619;23.915;29.333;24.620;
13:26:21;517.718;47.305;23.915;29.506;24.620;
13:26:22;518.218;48.309;23.908;32.027;24.622;
13:26:22;518.734;48.134;23.908;30.583;24.622;
13:26:23;519.234;48.466;23.908;30.691;24.622;
13:26:23;519.75;49.041;23.908;31.245;24.622;
13:26:24;520.25;47.979;23.908;31.325;24.622;
13:26:24;520.75;46.852;23.910;30.699;24.621;
13:26:25;521.25;46.328;23.910;30.363;24.621;
