sep=;
Time of day;Time (s);LabSmith_4AM01:  1:P23037 (kPa); 1:Comp. Temp (C); 2:P23038 (kPa); 2:Comp. Temp (C);
13:26:02;1860.83;33.309;20.560;22.414;21.717;
13:26:03;1861.84;32.138;20.560;21.974;21.717;
13:26:04;1862.84;31.875;20.560;21.895;21.717;
13:26:05;1863.84;32.137;20.561;21.939;21.717;
13:26:06;1864.86;31.512;20.561;21.752;21.717;
13:26:07;1865.86;32.683;20.562;21.729;21.717;
13:26:08;1866.88;32.475;20.563;22.004;21.719;
13:26:09;1867.89;32.954;20.564;21.937;21.720;
13:26:10;1868.91;32.257;20.564;22.314;21.720;
13:26:11;1869.91;32.655;20.564;22.633;21.720;
13:26:12;1870.92;33.991;20.565;22.828;21.720;
13:26:13;1871.92;32.141;20.565;22.145;21.721;
13:26:14;1872.94;31.870;20.565;21.909;21.721;
13:26:15;1873.95;32.659;20.566;21.914;21.719;
13:26:16;1874.97;33.143;20.567;22.054;21.717;
13:26:17;1875.97;34.142;20.568;22.222;21.718;
13:26:18;1876.99;31.976;20.568;22.249;21.718;
13:26:19;1877.99;32.193;20.568;22.612;21.719;
13:26:20;1879;33.485;20.565;22.261;21.719;
13:26:21;1880;33.407;20.565;21.916;21.719;
13:26:22;1881.02;31.157;20.568;20.995;21.720;
13:26:23;1882.03;32.703;20.566;22.170;21.720;
13:26:24;1883.03;33.820;20.566;22.473;21.720;
13:26:25;1884.03;33.960;20.566;22.721;21.720;
13:26:26;1885.03;32.747;20.565;22.930;21.719;
13:26:27;1886.05;33.138;20.564;22.624;21.717;
13:26:28;1887.06;33.486;20.564;22.403;21.717;
13:26:29;1888.06;34.023;20.566;22.882;21.717;
13:26:30;1889.08;33.792;20.565;22.799;21.715;
13:26:31;1890.09;32.274;20.565;21.707;21.715;
13:26:32;1891.11;33.338;20.563;22.414;21.714;
13:26:33;1892.13;33.511;20.567;22.636;21.715;
13:26:34;1893.13;33.939;20.566;22.818;21.713;
13:26:35;1894.14;33.624;20.566;22.527;21.713;
13:26:36;1895.16;31.196;20.566;20.720;21.713;
13:26:37;1896.17;30.573;20.568;21.278;21.713;
13:26:38;1897.19;34.737;20.568;22.245;21.713;
13:26:39;1898.19;33.417;20.569;21.764;21.714;
13:26:40;1899.2;31.974;20.571;22.302;21.714;
13:26:41;1900.22;31.204;20.572;21.374;21.714;
13:26:42;1901.22;33.680;20.572;22.357;21.714;
13:26:43;1902.24;32.433;20.572;21.993;21.712;
13:26:44;1903.25;31.178;20.575;20.770;21.714;
13:26:45;1904.27;33.684;20.575;16.291;21.714;
13:26:46;1905.27;35.062;20.575;22.900;21.713;
13:26:47;1906.27;34.253;20.574;23.320;21.713;
13:26:48;1907.27;32.378;20.578;21.590;21.716;
13:26:49;1908.28;31.695;20.578;22.251;21.716;
13:26:50;1909.3;33.742;20.577;21.698;21.717;
13:26:51;1910.31;33.151;20.577;22.440;21.717;
13:26:52;1911.31;32.191;20.577;21.622;21.717;
13:26:53;1912.33;32.765;20.580;22.098;21.720;
13:26:54;1913.33;32.770;20.581;22.292;21.720;
13:26:55;1914.34;34.759;20.581;23.242;21.720;
13:26:56;1915.34;32.432;20.582;22.599;21.720;
13:26:57;1916.36;33.433;20.583;22.808;21.722;
13:26:58;1917.36;34.288;20.584;22.170;21.722;
13:26:59;1918.38;34.277;20.584;23.546;21.722;
13:27:00;1919.38;35.961;20.586;23.898;21.721;
13:27:01;1920.39;33.059;20.587;22.466;21.719;
13:27:02;1921.39;32.055;20.587;21.639;21.719;
13:27:03;1922.41;33.745;20.587;22.599;21.719;
13:27:04;1923.41;33.766;20.588;23.248;21.719;
13:27:05;1924.42;32.864;20.590;22.430;21.718;
13:27:06;1925.44;32.803;20.591;22.821;21.719;
13:27:07;1926.44;34.146;20.591;22.656;21.719;
13:27:08;1927.45;34.904;20.591;23.682;21.719;
13:27:09;1928.47;36.098;20.592;22.990;21.719;
13:27:10;1929.49;32.165;20.592;21.839;21.719;
13:27:11;1930.5;30.182;20.594;20.729;21.720;
13:27:12;1931.5;31.834;20.595;21.723;21.720;
13:27:13;1932.52;32.903;20.595;22.592;21.717;
13:27:14;1933.53;33.611;20.595;22.568;21.717;
13:27:15;1934.55;33.193;20.597;22.380;21.717;
13:27:16;1935.56;34.390;20.598;23.095;21.717;
13:27:17;1936.56;36.163;20.598;23.096;21.717;
13:27:19;1937.58;32.464;20.600;22.513;21.714;
13:27:20;1938.58;33.204;20.601;21.416;21.715;
13:27:21;1939.59;32.983;20.602;21.624;21.715;
13:27:22;1940.61;33.391;20.602;22.537;21.715;
13:27:23;1941.61;32.350;20.603;22.116;21.715;
13:27:24;1942.63;32.395;20.604;21.690;21.716;
13:27:25;1943.64;30.758;20.604;21.151;21.716;
13:27:26;1944.64;32.346;20.604;21.990;21.715;
13:27:27;1945.64;36.055;20.605;23.229;21.715;
13:27:28;1946.64;32.532;20.605;22.415;21.715;
13:27:29;1947.66;31.802;20.605;20.959;21.715;
13:27:30;1948.67;35.843;20.607;23.196;21.715;
13:27:31;1949.67;35.659;20.608;23.799;21.715;
13:27:32;1950.67;34.489;20.608;23.245;21.715;
13:27:33;1951.69;32.635;20.608;22.107;21.715;
13:27:34;1952.7;33.613;20.612;22.405;21.716;
13:27:35;1953.7;36.182;20.612;23.809;21.716;
13:27:36;1954.7;34.972;20.613;23.548;21.716;
13:27:37;1955.72;31.686;20.614;22.002;21.715;
13:27:38;1956.72;32.702;20.619;21.941;21.716;
13:27:39;1957.72;34.026;20.619;23.244;21.716;
13:27:40;1958.74;34.913;20.621;23.285;21.719;
13:27:41;1959.75;31.692;20.623;21.203;21.718;
13:27:42;1960.77;33.213;20.623;22.297;21.718;
13:27:43;1961.78;34.365;20.627;22.932;21.718;
13:27:44;1962.8;34.050;20.629;22.713;21.719;
13:27:45;1963.8;34.747;20.631;23.272;21.719;
13:27:46;1964.81;33.961;20.631;22.766;21.719;
13:27:47;1965.81;34.195;20.633;23.654;21.719;
13:27:48;1966.83;33.933;20.635;23.435;21.720;
13:27:49;1967.83;34.902;20.635;23.572;21.720;
13:27:50;1968.83;34.603;20.638;22.566;21.721;
13:27:51;1969.84;35.598;20.639;23.046;21.721;
13:27:52;1970.84;36.213;20.640;24.054;21.719;
13:27:53;1971.86;35.923;20.640;23.833;21.719;
13:27:54;1972.88;31.878;20.643;21.910;21.720;
13:27:55;1973.89;33.998;20.643;22.882;21.719;
13:27:56;1974.91;33.384;20.643;23.011;21.719;
13:27:57;1975.92;35.092;20.642;23.139;21.717;
13:27:58;1976.92;35.863;20.647;23.067;21.719;
13:27:59;1977.94;32.394;20.647;22.190;21.719;
13:28:00;1978.95;33.169;20.647;22.406;21.719;
13:28:01;1979.95;37.527;20.646;24.007;21.719;
13:28:02;1980.97;32.638;20.646;21.969;21.718;
13:28:03;1981.99;32.792;20.648;22.091;21.719;
13:28:04;1982.99;34.895;20.648;22.995;21.719;
13:28:05;1984;34.793;20.648;23.306;21.719;
13:28:06;1985.02;35.124;20.649;23.590;21.719;
13:28:07;1986.03;33.043;20.649;21.700;21.719;
13:28:08;1987.05;33.017;20.649;21.860;21.719;
13:28:09;1988.06;35.549;20.648;23.633;21.719;
13:28:10;1989.06;34.043;20.651;23.531;21.720;
13:28:11;1990.08;32.903;20.651;21.982;21.720;
13:28:12;1991.08;34.377;20.650;23.018;21.719;
13:28:13;1992.09;33.634;20.650;22.624;21.717;
13:28:14;1993.09;33.744;20.650;22.795;21.717;
13:28:15;1994.11;34.021;20.653;22.932;21.717;
13:28:16;1995.11;33.386;20.652;22.542;21.716;
13:28:17;1996.13;32.913;20.652;22.449;21.716;
13:28:18;1997.14;36.501;20.652;23.574;21.715;
13:28:19;1998.16;33.852;20.652;22.436;21.715;
13:28:20;1999.16;32.770;20.652;22.586;21.714;
13:28:21;2000.17;34.185;20.652;23.532;21.714;
13:28:22;2001.19;34.450;20.656;23.532;21.714;
13:28:23;2002.19;33.876;20.655;22.678;21.712;
13:28:24;2003.2;35.147;20.655;23.438;21.712;
13:28:25;2004.2;34.864;20.655;23.233;21.710;
13:28:26;2005.22;37.040;20.657;23.481;21.710;
13:28:27;2006.24;35.261;20.657;23.164;21.710;
13:28:28;2007.24;34.079;20.657;23.450;21.710;
13:28:29;2008.25;34.070;20.658;23.193;21.713;
13:28:30;2009.27;34.313;20.658;23.378;21.713;
13:28:31;2010.27;34.770;20.658;23.087;21.713;
13:28:32;2011.27;35.014;20.656;23.505;21.711;
13:28:33;2012.28;34.489;20.660;23.133;21.710;
13:28:34;2013.3;36.460;20.660;24.080;21.710;
13:28:35;2014.3;35.195;20.659;23.491;21.709;
13:28:36;2015.31;34.509;20.660;23.588;21.710;
13:28:37;2016.31;32.037;20.660;22.366;21.709;
13:28:38;2017.31;35.546;20.660;22.920;21.709;
13:28:39;2018.33;35.781;20.658;24.661;21.710;
13:28:40;2019.34;35.154;20.660;23.922;21.710;
13:28:41;2020.36;32.717;20.660;22.429;21.710;
13:28:42;2021.38;34.379;20.660;23.240;21.709;
13:28:43;2022.39;36.945;20.660;24.645;21.709;
13:28:44;2023.41;35.966;20.660;24.097;21.708;
13:28:45;2024.42;35.937;20.660;23.953;21.708;
13:28:46;2025.42;33.640;20.658;23.697;21.706;
13:28:47;2026.44;35.950;20.660;23.421;21.706;
13:28:48;2027.44;34.837;20.660;23.162;21.706;
13:28:49;2028.45;34.170;20.658;22.943;21.706;
13:28:50;2029.47;32.777;20.655;22.965;21.706;
13:28:51;2030.49;35.310;20.655;23.628;21.706;
13:28:52;2031.49;35.650;20.655;24.261;21.706;
13:28:53;2032.5;34.710;20.652;23.565;21.705;
13:28:54;2033.5;32.934;20.649;22.744;21.705;
13:28:55;2034.52;33.777;20.649;22.860;21.705;
13:28:56;2035.53;33.120;20.650;22.499;21.704;
13:28:57;2036.53;33.585;20.649;22.760;21.705;
13:28:58;2037.55;34.054;20.649;23.251;21.705;
13:29:00;2038.56;34.390;20.648;23.709;21.706;
13:29:01;2039.56;34.100;20.649;23.086;21.707;
13:29:02;2040.58;34.880;20.649;23.426;21.707;
13:29:03;2041.59;33.604;20.648;22.832;21.707;
13:29:04;2042.59;19.634;20.648;13.354;21.707;
13:29:05;2043.61;9.742;20.646;6.693;21.708;
13:29:06;2044.63;5.192;20.646;3.524;21.708;
13:29:07;2045.64;3.062;20.646;2.012;21.708;
13:29:08;2046.64;2.077;20.646;1.293;21.706;
13:29:09;2047.66;1.610;20.647;0.959;21.706;
13:29:10;2048.66;1.351;20.647;0.756;21.705;
13:29:11;2049.66;1.176;20.647;0.648;21.705;
13:29:12;2050.67;1.114;20.645;0.598;21.705;
13:29:13;2051.67;1.041;20.649;0.560;21.706;
13:29:14;2052.69;1.020;20.648;0.600;21.705;
13:29:15;2053.69;1.058;20.648;0.579;21.705;
13:29:16;2054.69;0.946;20.648;0.507;21.705;
13:29:17;2055.7;0.916;20.648;0.211;21.705;
13:29:18;2056.7;0.923;20.648;0.475;21.705;
13:29:19;2057.7;0.907;20.648;0.473;21.705;
13:29:20;2058.72;0.874;20.651;0.444;21.707;
13:29:21;2059.74;0.866;20.651;0.445;21.706;
13:29:22;2060.74;0.856;20.651;0.433;21.706;
13:29:23;2061.74;0.858;20.651;0.440;21.706;
13:29:24;2062.75;0.858;20.651;0.440;21.706;
13:29:25;2063.75;0.858;20.651;0.440;21.706;
13:29:26;2064.75;0.858;20.651;0.440;21.706;
13:29:27;2065.77;0.858;20.651;0.440;21.706;
13:29:28;2066.77;0.858;20.651;0.440;21.706;
13:29:29;2067.77;0.858;20.651;0.440;21.706;
13:29:30;2068.78;0.858;20.651;0.440;21.706;
13:29:31;2069.8;0.858;20.651;0.440;21.706;
13:29:32;2070.81;0.858;20.651;0.440;21.706;
13:29:33;2071.83;0.858;20.651;0.440;21.706;
